"Código","Unidade Territorial","UF","Referência","Famílias PBF (até Out/2021)","Famílias PBF (a partir de Mar/2023)","Valor repassado às famílias PBF (até Out/2021)","Valor repassado às famílias PBF (a partir de Mar/2023)","Valor do Benefício médio (até Out/2021)","Valor do Benefício médio (a partir de Mar/2023)"
"432000","SAPUCAIA DO SUL","RS","2018","3924","","7084871","","1805,52",""
"432000","SAPUCAIA DO SUL","RS","2009","3350","","3191707,00","","952,75",""
"432010","SARANDI","RS","2010","1108","","1058241,00","","955,09",""
"432010","SARANDI","RS","2011","1076","","1325200,00","","1231,60",""
"432010","SARANDI","RS","2014","803","","1527184","","1901,85",""
"432010","SARANDI","RS","2020","742","","649830,00","","875,78",""
"432010","SARANDI","RS","2019","789","","1834401,00","","2324,97",""
"432010","SARANDI","RS","2018","930","","1835233","","1973,37",""
"432010","SARANDI","RS","2017","873","","1661208","","1902,87",""
"432010","SARANDI","RS","2016","699","","1381836,00","","1976,88",""
"432010","SARANDI","RS","2015","698","","1341346","","1921,70",""
"432010","SARANDI","RS","2013","936","","1603532","","1713,18",""
"432010","SARANDI","RS","2007","734","","501091","","682,69",""
"432010","SARANDI","RS","2012","1032","","1480362","","1434,46",""
"432010","SARANDI","RS","2008","633","","598990,00","","946,27",""
"432010","SARANDI","RS","2021","729","","914695","","1254,73",""
"432010","SARANDI","RS","2009","1036","","821911,00","","793,35",""
"432020","SEBERI","RS","2008","838","","774220,00","","923,89",""
"432020","SEBERI","RS","2018","651","","1326581","","2037,76",""
"432020","SEBERI","RS","2009","1025","","933629,00","","910,86",""
"432020","SEBERI","RS","2013","956","","1654820","","1730,98",""
"432020","SEBERI","RS","2007","854","","725654","","849,71",""
"432020","SEBERI","RS","2015","986","","1943720","","1971,32",""
"432020","SEBERI","RS","2014","1032","","1905897","","1846,80",""
"432020","SEBERI","RS","2019","564","","1094527,00","","1940,65",""
"432020","SEBERI","RS","2011","1051","","1261756,00","","1200,53",""
"432020","SEBERI","RS","2020","613","","360609,00","","588,27",""
"432020","SEBERI","RS","2016","890","","1958246,00","","2200,28",""
"432020","SEBERI","RS","2021","622","","527561","","848,17",""
"432020","SEBERI","RS","2017","850","","1539781","","1811,51",""
"432020","SEBERI","RS","2010","1054","","1080828,00","","1025,45",""
"432020","SEBERI","RS","2012","1032","","1412908","","1369,10",""
"432023","SEDE NOVA","RS","2015","157","","277602","","1768,17",""
"432023","SEDE NOVA","RS","2017","137","","228015","","1664,34",""
"432023","SEDE NOVA","RS","2013","214","","321882","","1504,12",""
"432023","SEDE NOVA","RS","2007","210","","162856","","775,50",""
"432023","SEDE NOVA","RS","2014","185","","321018","","1735,23",""
"432023","SEDE NOVA","RS","2020","122","","81456,00","","667,67",""
"432023","SEDE NOVA","RS","2019","104","","232250,00","","2233,17",""
"432023","SEDE NOVA","RS","2010","219","","237967,00","","1086,61",""
"432023","SEDE NOVA","RS","2018","132","","238493","","1806,77",""
"432023","SEDE NOVA","RS","2016","138","","247022,00","","1790,01",""
"432023","SEDE NOVA","RS","2008","186","","188270,00","","1012,20",""
"432023","SEDE NOVA","RS","2011","214","","268715,00","","1255,68",""
"432023","SEDE NOVA","RS","2021","148","","162454","","1097,66",""
"432023","SEDE NOVA","RS","2009","203","","218907,00","","1078,36",""
"432023","SEDE NOVA","RS","2012","220","","301532","","1370,60",""
"432026","SEGREDO","RS","2012","661","","1052774","","1592,70",""
"432026","SEGREDO","RS","2016","510","","1011384,00","","1983,11",""
"432026","SEGREDO","RS","2007","434","","374944","","863,93",""
"432026","SEGREDO","RS","2008","458","","453310,00","","989,76",""
"432026","SEGREDO","RS","2013","661","","1157132","","1750,58",""
"432026","SEGREDO","RS","2014","598","","1086047","","1816,13",""
"432026","SEGREDO","RS","2015","567","","1033564","","1822,86",""
"432026","SEGREDO","RS","2017","493","","997463","","2023,25",""
"432026","SEGREDO","RS","2019","440","","836162,00","","1900,37",""
"432026","SEGREDO","RS","2020","451","","205774,00","","456,26",""
"432026","SEGREDO","RS","2018","477","","948852","","1989,21",""
"432026","SEGREDO","RS","2009","584","","553165,00","","947,20",""
"432026","SEGREDO","RS","2021","409","","249339","","609,63",""
"432026","SEGREDO","RS","2011","559","","709478,00","","1269,19",""
"432026","SEGREDO","RS","2010","543","","640060,00","","1178,75",""
"432030","SELBACH","RS","2018","114","","211527","","1855,50",""
"432030","SELBACH","RS","2016","101","","187862,00","","1860,02",""
"432030","SELBACH","RS","2017","110","","192898","","1753,62",""
"432030","SELBACH","RS","2019","88","","214649,00","","2439,19",""
"432030","SELBACH","RS","2020","100","","66768,00","","667,68",""
"432030","SELBACH","RS","2008","96","","89436,00","","931,63",""
"432030","SELBACH","RS","2011","158","","187408,00","","1186,13",""
"432030","SELBACH","RS","2010","148","","144556,00","","976,73",""
"432030","SELBACH","RS","2007","125","","82606","","660,85",""
"432030","SELBACH","RS","2009","147","","118151,00","","803,75",""
"432030","SELBACH","RS","2012","137","","195130","","1424,31",""
"432030","SELBACH","RS","2021","96","","120339","","1253,53",""
"432030","SELBACH","RS","2014","112","","186324","","1663,61",""
"432030","SELBACH","RS","2013","123","","196420","","1596,91",""
"432030","SELBACH","RS","2015","103","","175778","","1706,58",""
"432032","SENADOR SALGADO FILHO","RS","2021","132","","128090","","970,38",""
"432032","SENADOR SALGADO FILHO","RS","2007","251","","191917","","764,61",""
"432032","SENADOR SALGADO FILHO","RS","2010","255","","273190,00","","1071,33",""
"432032","SENADOR SALGADO FILHO","RS","2009","254","","238924,00","","940,65",""
"432032","SENADOR SALGADO FILHO","RS","2013","233","","347770","","1492,58",""
"432032","SENADOR SALGADO FILHO","RS","2014","194","","329169","","1696,75",""
"432032","SENADOR SALGADO FILHO","RS","2015","159","","300652","","1890,89",""
"432032","SENADOR SALGADO FILHO","RS","2016","151","","291522,00","","1930,61",""
"432032","SENADOR SALGADO FILHO","RS","2008","227","","217880,00","","959,82",""
"432032","SENADOR SALGADO FILHO","RS","2018","138","","274893","","1991,98",""
"432032","SENADOR SALGADO FILHO","RS","2017","151","","277432","","1837,30",""
"432032","SENADOR SALGADO FILHO","RS","2012","259","","352254","","1360,05",""
"432032","SENADOR SALGADO FILHO","RS","2011","255","","310293,00","","1216,84",""
"432032","SENADOR SALGADO FILHO","RS","2019","106","","237249,00","","2238,20",""
"432032","SENADOR SALGADO FILHO","RS","2020","117","","58396,00","","499,11",""
"432035","SENTINELA DO SUL","RS","2013","455","","733300","","1611,65",""
"432035","SENTINELA DO SUL","RS","2020","337","","160554,00","","476,42",""
"432035","SENTINELA DO SUL","RS","2019","281","","510898,00","","1818,14",""
"432035","SENTINELA DO SUL","RS","2018","342","","582654","","1703,67",""
"432035","SENTINELA DO SUL","RS","2012","479","","702440","","1466,47",""
"432035","SENTINELA DO SUL","RS","2017","389","","628263","","1615,07",""
"432035","SENTINELA DO SUL","RS","2016","418","","745568,00","","1783,66",""
"432035","SENTINELA DO SUL","RS","2007","396","","335506","","847,24",""
"432035","SENTINELA DO SUL","RS","2011","490","","641874,00","","1309,95",""
"432035","SENTINELA DO SUL","RS","2008","398","","412800,00","","1037,19",""
"432035","SENTINELA DO SUL","RS","2015","467","","792691","","1697,41",""
"432035","SENTINELA DO SUL","RS","2014","425","","774046","","1821,28",""
"432035","SENTINELA DO SUL","RS","2010","530","","573972,00","","1082,97",""
"432035","SENTINELA DO SUL","RS","2021","360","","311800","","866,11",""
"432035","SENTINELA DO SUL","RS","2009","539","","483073,00","","896,24",""
"432040","SERAFINA CORRÊA","RS","2021","178","","271769","","1526,79",""
"432040","SERAFINA CORRÊA","RS","2009","195","","138895,00","","712,28",""
"432040","SERAFINA CORRÊA","RS","2011","166","","183959,00","","1108,19",""
"432040","SERAFINA CORRÊA","RS","2008","112","","77776,00","","694,43",""
"432040","SERAFINA CORRÊA","RS","2018","131","","330914","","2526,06",""
"432040","SERAFINA CORRÊA","RS","2012","145","","222730","","1536,07",""
"432040","SERAFINA CORRÊA","RS","2020","132","","130227,00","","986,57",""
"432040","SERAFINA CORRÊA","RS","2010","155","","165689,00","","1068,96",""
"432040","SERAFINA CORRÊA","RS","2017","190","","392248","","2064,46",""
"432040","SERAFINA CORRÊA","RS","2019","105","","247938,00","","2361,31",""
"432040","SERAFINA CORRÊA","RS","2007","129","","67194","","520,88",""
"432040","SERAFINA CORRÊA","RS","2015","166","","277475","","1671,54",""
"432040","SERAFINA CORRÊA","RS","2014","145","","253415","","1747,69",""
"432040","SERAFINA CORRÊA","RS","2013","155","","230292","","1485,75",""
"432040","SERAFINA CORRÊA","RS","2016","179","","372828,00","","2082,84",""
"432045","SÉRIO","RS","2020","54","","31574,00","","584,70",""
"432045","SÉRIO","RS","2013","88","","181164","","2058,68",""
"432045","SÉRIO","RS","2014","79","","177460","","2246,33",""
"432045","SÉRIO","RS","2015","70","","163376","","2333,94",""
"432045","SÉRIO","RS","2016","65","","125291,00","","1927,55",""
"432045","SÉRIO","RS","2017","60","","106966","","1782,77",""
"432045","SÉRIO","RS","2012","83","","131960","","1589,88",""
"432045","SÉRIO","RS","2018","50","","83941","","1678,82",""
"432045","SÉRIO","RS","2019","52","","93441,00","","1796,94",""
"432045","SÉRIO","RS","2009","87","","85960,00","","988,05",""
"432045","SÉRIO","RS","2007","95","","61746","","649,96",""
"432045","SÉRIO","RS","2021","57","","60947","","1069,25",""
"432045","SÉRIO","RS","2010","82","","87867,00","","1071,55",""
"432045","SÉRIO","RS","2011","74","","97861,00","","1322,45",""
"432045","SÉRIO","RS","2008","92","","77064,00","","837,65",""
"432050","SERTÃO","RS","2017","253","","444771","","1757,99",""
"432050","SERTÃO","RS","2018","170","","331487","","1949,92",""
"432050","SERTÃO","RS","2012","336","","465328","","1384,90",""
"432050","SERTÃO","RS","2015","298","","529562","","1777,05",""
"432050","SERTÃO","RS","2016","273","","503421,00","","1844,03",""
"432050","SERTÃO","RS","2019","163","","316785,00","","1943,47",""
"432050","SERTÃO","RS","2020","182","","113764,00","","625,08",""
"432050","SERTÃO","RS","2013","302","","516122","","1709,01",""
"432050","SERTÃO","RS","2014","320","","540694","","1689,67",""
"432050","SERTÃO","RS","2011","311","","396083,00","","1273,58",""
"432050","SERTÃO","RS","2009","313","","336339,00","","1074,57",""
"432050","SERTÃO","RS","2021","202","","215353","","1066,10",""
"432050","SERTÃO","RS","2010","329","","359521,00","","1092,77",""
"432050","SERTÃO","RS","2007","354","","267888","","756,75",""
"432050","SERTÃO","RS","2008","315","","303046,00","","962,05",""
"432055","SERTÃO SANTANA","RS","2009","391","","347100,00","","887,72",""
"432055","SERTÃO SANTANA","RS","2021","180","","93290","","518,28",""
"432055","SERTÃO SANTANA","RS","2020","189","","81904,00","","433,35",""
"432055","SERTÃO SANTANA","RS","2019","162","","289124,00","","1784,72",""
"432055","SERTÃO SANTANA","RS","2018","208","","441475","","2122,48",""
"432055","SERTÃO SANTANA","RS","2017","299","","560587","","1874,87",""
"432055","SERTÃO SANTANA","RS","2007","300","","207484","","691,61",""
"432055","SERTÃO SANTANA","RS","2008","293","","269226,00","","918,86",""
"432055","SERTÃO SANTANA","RS","2011","437","","518441,00","","1186,36",""
"432055","SERTÃO SANTANA","RS","2015","428","","803079","","1876,35",""
"432055","SERTÃO SANTANA","RS","2012","454","","638732","","1406,90",""
"432055","SERTÃO SANTANA","RS","2016","367","","723168,00","","1970,49",""
"432055","SERTÃO SANTANA","RS","2013","458","","748954","","1635,27",""
"432055","SERTÃO SANTANA","RS","2014","435","","787273","","1809,82",""
"432055","SERTÃO SANTANA","RS","2010","365","","423144,00","","1159,30",""
"432057","SETE DE SETEMBRO","RS","2012","210","","276138","","1314,94",""
"432057","SETE DE SETEMBRO","RS","2007","205","","170633","","832,36",""
"432057","SETE DE SETEMBRO","RS","2008","224","","185602,00","","828,58",""
"432057","SETE DE SETEMBRO","RS","2010","220","","219273,00","","996,70",""
"432057","SETE DE SETEMBRO","RS","2016","160","","264127,00","","1650,79",""
"432057","SETE DE SETEMBRO","RS","2015","199","","271719","","1365,42",""
"432057","SETE DE SETEMBRO","RS","2014","207","","274221","","1324,74",""
"432057","SETE DE SETEMBRO","RS","2013","214","","262440","","1226,36",""
"432057","SETE DE SETEMBRO","RS","2021","95","","67137","","706,71",""
"432057","SETE DE SETEMBRO","RS","2009","211","","198648,00","","941,46",""
"432057","SETE DE SETEMBRO","RS","2011","231","","264841,00","","1146,50",""
"432057","SETE DE SETEMBRO","RS","2020","100","","49069,00","","490,69",""
"432057","SETE DE SETEMBRO","RS","2019","95","","165521,00","","1742,33",""
"432057","SETE DE SETEMBRO","RS","2018","100","","177277","","1772,77",""
"432057","SETE DE SETEMBRO","RS","2017","117","","195956","","1674,84",""
"432060","SEVERIANO DE ALMEIDA","RS","2014","81","","121937","","1505,40",""
"432060","SEVERIANO DE ALMEIDA","RS","2015","73","","114304","","1565,81",""
"432060","SEVERIANO DE ALMEIDA","RS","2016","68","","109836,00","","1615,24",""
"432060","SEVERIANO DE ALMEIDA","RS","2019","52","","100337,00","","1929,56",""
"432060","SEVERIANO DE ALMEIDA","RS","2020","63","","33873,00","","537,67",""
"432060","SEVERIANO DE ALMEIDA","RS","2013","93","","119028","","1279,87",""
"432060","SEVERIANO DE ALMEIDA","RS","2017","71","","107294","","1511,18",""
"432060","SEVERIANO DE ALMEIDA","RS","2021","65","","48614","","747,91",""
"432060","SEVERIANO DE ALMEIDA","RS","2018","64","","116117","","1814,33",""
"432060","SEVERIANO DE ALMEIDA","RS","2009","85","","81566,00","","959,60",""
"432060","SEVERIANO DE ALMEIDA","RS","2007","87","","68839","","791,25",""
"432060","SEVERIANO DE ALMEIDA","RS","2010","73","","75929,00","","1040,12",""
"432060","SEVERIANO DE ALMEIDA","RS","2008","86","","77818,00","","904,86",""
"432060","SEVERIANO DE ALMEIDA","RS","2012","87","","101856","","1170,76",""
"432060","SEVERIANO DE ALMEIDA","RS","2011","74","","85078,00","","1149,70",""
"432065","SILVEIRA MARTINS","RS","2009","77","","74202,00","","963,66",""
"432065","SILVEIRA MARTINS","RS","2008","74","","65058,00","","879,16",""
"432065","SILVEIRA MARTINS","RS","2007","64","","59523","","930,05",""
"432065","SILVEIRA MARTINS","RS","2010","88","","91771,00","","1042,85",""
"432065","SILVEIRA MARTINS","RS","2011","83","","106525,00","","1283,43",""
"432065","SILVEIRA MARTINS","RS","2021","66","","61102","","925,79",""
"432065","SILVEIRA MARTINS","RS","2014","110","","175330","","1593,91",""
"432065","SILVEIRA MARTINS","RS","2012","87","","135090","","1552,76",""
"432065","SILVEIRA MARTINS","RS","2013","112","","161594","","1442,80",""
"432065","SILVEIRA MARTINS","RS","2015","106","","174481","","1646,05",""
"432065","SILVEIRA MARTINS","RS","2016","97","","164498,00","","1695,86",""
"432065","SILVEIRA MARTINS","RS","2017","75","","142179","","1895,72",""
"432065","SILVEIRA MARTINS","RS","2018","74","","122666","","1657,65",""
"432065","SILVEIRA MARTINS","RS","2019","56","","106664,00","","1904,71",""
"432065","SILVEIRA MARTINS","RS","2020","67","","35868,00","","535,34",""
"432067","SINIMBU","RS","2014","435","","728879","","1675,58",""
"432067","SINIMBU","RS","2020","444","","346399,00","","780,18",""
"432067","SINIMBU","RS","2019","387","","942157,00","","2434,51",""
"432067","SINIMBU","RS","2018","421","","904309","","2148,00",""
"432067","SINIMBU","RS","2017","398","","804542","","2021,46",""
"432067","SINIMBU","RS","2013","371","","533364","","1437,64",""
"432067","SINIMBU","RS","2016","407","","859318,00","","2111,35",""
"432067","SINIMBU","RS","2015","456","","860364","","1886,76",""
"432067","SINIMBU","RS","2007","270","","214832","","795,67",""
"432067","SINIMBU","RS","2008","214","","189864,00","","887,21",""
"432067","SINIMBU","RS","2010","169","","192848,00","","1141,11",""
"432067","SINIMBU","RS","2021","489","","621536","","1271,03",""
"432067","SINIMBU","RS","2012","290","","384512","","1325,90",""
"432067","SINIMBU","RS","2009","174","","190549,00","","1095,11",""
"432067","SINIMBU","RS","2011","183","","229503,00","","1254,11",""
"432070","SOBRADINHO","RS","2008","782","","639983,00","","818,39",""
"432070","SOBRADINHO","RS","2021","572","","477338","","834,51",""
"432070","SOBRADINHO","RS","2009","892","","703259,00","","788,41",""
"432070","SOBRADINHO","RS","2013","797","","1255014","","1574,67",""
"432070","SOBRADINHO","RS","2014","832","","1322063","","1589,02",""
"432070","SOBRADINHO","RS","2015","776","","1207144","","1555,60",""
"432070","SOBRADINHO","RS","2016","639","","1118089,00","","1749,75",""
"432070","SOBRADINHO","RS","2017","507","","925286","","1825,02",""
"432070","SOBRADINHO","RS","2012","903","","1193004","","1321,16",""
"432070","SOBRADINHO","RS","2007","822","","621523","","756,11",""
"432070","SOBRADINHO","RS","2010","901","","810621,00","","899,69",""
"432070","SOBRADINHO","RS","2019","439","","777280,00","","1770,57",""
"432070","SOBRADINHO","RS","2020","515","","243741,00","","473,28",""
"432070","SOBRADINHO","RS","2011","909","","987214,00","","1086,04",""
"432070","SOBRADINHO","RS","2018","486","","794740","","1635,27",""
"432080","SOLEDADE","RS","2020","1727","","1001987,00","","580,19",""
"432080","SOLEDADE","RS","2014","1642","","2619699","","1595,43",""
"432080","SOLEDADE","RS","2015","1707","","2600322","","1523,33",""
"432080","SOLEDADE","RS","2013","1809","","2671854","","1476,98",""
"432080","SOLEDADE","RS","2016","1654","","2576312,00","","1557,63",""
"432080","SOLEDADE","RS","2017","1616","","2463142","","1524,22",""
"432080","SOLEDADE","RS","2018","1578","","2492044","","1579,24",""
"432080","SOLEDADE","RS","2021","1835","","1575487","","858,58",""
"432080","SOLEDADE","RS","2019","1528","","2717571,00","","1778,52",""
"432080","SOLEDADE","RS","2007","1769","","1504349","","850,40",""
"432080","SOLEDADE","RS","2010","1802","","1926091,00","","1068,86",""
"432080","SOLEDADE","RS","2012","1781","","2416580","","1356,87",""
"432080","SOLEDADE","RS","2011","1634","","2192337,00","","1341,70",""
"432080","SOLEDADE","RS","2009","1756","","1763488,00","","1004,26",""
"432080","SOLEDADE","RS","2008","1794","","1671275,00","","931,59",""
"432085","TABAÍ","RS","2012","116","","165986","","1430,91",""
"432085","TABAÍ","RS","2010","122","","129324,00","","1060,03",""
"432085","TABAÍ","RS","2011","126","","152113,00","","1207,25",""
"432085","TABAÍ","RS","2013","101","","161592","","1599,92",""
"432085","TABAÍ","RS","2016","116","","270371,00","","2330,78",""
"432085","TABAÍ","RS","2017","123","","247075","","2008,74",""
"432085","TABAÍ","RS","2021","155","","189045","","1219,65",""
"432085","TABAÍ","RS","2007","146","","124518","","852,86",""
"432085","TABAÍ","RS","2014","115","","168374","","1464,12",""
