id;Ano;totalBeneficiarios;valorTotalRepassado;valorMedioRepassado
431446;2015;165.0;296257;1795,50
431446;2016;116.0;229936,00;1982,21
431446;2017;108.0;173556;1607,00
431446;2018;101.0;170938;1692,46
431446;2019;95.0;168578,00;1774,51
431446;2020;116.0;58461,00;503,97
431446;2021;119.0;96057;807,20
431447;2007;154.0;116763;758,20
431447;2008;130.0;129524,00;996,34
431447;2009;191.0;166616,00;872,34
431447;2010;235.0;236622,00;1006,90
431447;2011;286.0;339580,00;1187,34
431447;2012;278.0;424120;1525,61
431447;2013;307.0;499008;1625,43
431447;2014;288.0;533211;1851,43
431447;2015;265.0;496759;1874,56
431447;2016;247.0;446082,00;1806,00
431447;2017;242.0;449939;1859,25
431447;2018;207.0;425242;2054,31
431447;2019;167.0;357826,00;2142,67
431447;2020;185.0;95774,00;517,70
431447;2021;208.0;173634;834,78
431449;2007;368.0;286837;779,45
431449;2008;347.0;347778,00;1002,24
431449;2009;396.0;381797,00;964,13
431449;2010;415.0;422536,00;1018,16
431449;2011;384.0;479071,00;1247,58
431449;2012;391.0;560882;1434,48
431449;2013;386.0;690130;1787,90
431449;2014;396.0;727325;1836,68
431449;2015;368.0;690774;1877,10
431449;2016;307.0;686071,00;2234,76
431449;2017;279.0;550018;1971,39
431449;2018;236.0;457463;1938,40
431449;2019;203.0;395222,00;1946,91
431449;2020;230.0;151586,00;659,07
431449;2021;229.0;207583;906,48
431450;2007;1167.0;843812;723,06
431450;2008;1028.0;1061082,00;1032,18
431450;2009;1178.0;1173271,00;995,99
431450;2010;1184.0;1322350,00;1116,85
431450;2011;1189.0;1515396,00;1274,51
431450;2012;1193.0;1712020;1435,05
431450;2013;1193.0;1895394;1588,76
431450;2014;1277.0;2166386;1696,47
431450;2015;1202.0;2346593;1952,24
431450;2016;1210.0;2530367,00;2091,21
431450;2017;1297.0;2638720;2034,48
431450;2018;1260.0;2736357;2171,71
431450;2019;1200.0;2670370,00;2225,31
431450;2020;1268.0;828564,00;653,44
431450;2021;1245.0;1271108;1020,97
431454;2007;;0;
431454;2008;;0;
431454;2009;;0;
431454;2010;;0;
431454;2011;;0;
431454;2012;;0;
431454;2013;3.0;620;206,67
431454;2014;30.0;57674;1922,47
431454;2015;31.0;66302;2138,77
431454;2016;22.0;66002,00;3000,09
431454;2017;18.0;54584;3032,44
431454;2018;23.0;46484;2021,04
431454;2019;13.0;40551,00;3119,31
431454;2020;10.0;9802,00;980,20
431454;2021;13.0;12479;959,92
431455;2007;314.0;235601;750,32
431455;2008;288.0;261528,00;908,08
431455;2009;269.0;274716,00;1021,25
431455;2010;290.0;283969,00;979,20
431455;2011;293.0;330793,00;1128,99
431455;2012;285.0;357466;1254,27
431455;2013;267.0;345102;1292,52
431455;2014;215.0;306169;1424,04
431455;2015;185.0;278865;1507,38
431455;2016;167.0;234922,00;1406,72
431455;2017;167.0;223610;1338,98
431455;2018;159.0;239215;1504,50
431455;2019;140.0;240947,00;1721,05
431455;2020;159.0;78413,00;493,16
431455;2021;170.0;135779;798,70
431460;2007;1744.0;1273691;730,33
431460;2008;1841.0;1612442,00;875,85
431460;2009;1672.0;1799928,00;1076,51
431460;2010;1877.0;2101090,00;1119,39
431460;2011;2018.0;2472299,00;1225,12
431460;2012;2093.0;2845900;1359,72
431460;2013;1991.0;2958704;1486,04
431460;2014;1810.0;2953269;1631,64
431460;2015;1634.0;2755247;1686,20
431460;2016;1293.0;2384045,00;1843,81
431460;2017;1152.0;1968156;1708,47
431460;2018;1007.0;1747310;1735,16
431460;2019;867.0;1502598,00;1733,10
431460;2020;922.0;422188,00;457,90
431460;2021;936.0;602375;643,56
431470;2007;949.0;769260;810,60
431470;2008;907.0;895766,00;987,61
431470;2009;1203.0;1106686,00;919,94
431470;2010;1182.0;1365089,00;1154,90
431470;2011;1182.0;1504604,00;1272,93
431470;2012;1104.0;1585692;1436,32
431470;2013;910.0;1578460;1734,57
431470;2014;890.0;1449865;1629,06
431470;2015;819.0;1440633;1759,01
431470;2016;665.0;1309547,00;1969,24
431470;2017;632.0;1208918;1912,84
431470;2018;611.0;1201475;1966,41
431470;2019;535.0;1169359,00;2185,72
431470;2020;566.0;376844,00;665,80
431470;2021;603.0;631260;1046,87
431475;2007;55.0;23097;419,95
431475;2008;44.0;24408,00;554,73
431475;2009;27.0;20756,00;768,74
431475;2010;30.0;20196,00;673,20
431475;2011;29.0;26447,00;911,97
431475;2012;21.0;23830;1134,76
431475;2013;17.0;22478;1322,24
431475;2014;16.0;23095;1443,44
431475;2015;9.0;15878;1764,22
431475;2016;10.0;16988,00;1698,80
431475;2017;3.0;7156;2385,33
431475;2018;4.0;4507;1126,75
431475;2019;4.0;11896,00;2974,00
431475;2020;8.0;7298,00;912,25
431475;2021;13.0;15567;1197,46
431477;2007;220.0;161417;733,71
431477;2008;199.0;173214,00;870,42
431477;2009;234.0;212243,00;907,02
431477;2010;236.0;229494,00;972,43
431477;2011;238.0;268993,00;1130,22
431477;2012;253.0;367640;1453,12
431477;2013;256.0;437298;1708,20
431477;2014;258.0;492176;1907,66
431477;2015;252.0;507671;2014,57
431477;2016;220.0;488342,00;2219,74
431477;2017;176.0;390565;2219,12
431477;2018;132.0;304452;2306,45
431477;2019;99.0;230957,00;2332,90
431477;2020;112.0;70285,00;627,54
431477;2021;123.0;138307;1124,45
431478;2007;30.0;26057;868,57
431478;2008;28.0;24014,00;857,64
431478;2009;34.0;27699,00;814,68
431478;2010;31.0;24007,00;774,42
431478;2011;27.0;25812,00;956,00
431478;2012;28.0;32654;1166,21
431478;2013;29.0;41734;1439,10
431478;2014;26.0;40328;1551,08
431478;2015;22.0;36185;1644,77
431478;2016;14.0;25933,00;1852,36
431478;2017;12.0;17517;1459,75
431478;2018;17.0;16421;965,94
431478;2019;13.0;15213,00;1170,23
431478;2020;14.0;5048,00;360,57
431478;2021;17.0;8331;490,06
431480;2007;639.0;471466;737,82
431480;2008;577.0;518742,00;899,03
431480;2009;689.0;627294,00;910,44
431480;2010;696.0;701299,00;1007,61
431480;2011;752.0;901033,00;1198,18
431480;2012;859.0;1158304;1348,43
431480;2013;937.0;1285834;1372,29
431480;2014;1110.0;1778227;1602,01
431480;2015;1216.0;1944592;1599,17
431480;2016;1251.0;2178830,00;1741,67
431480;2017;1391.0;2470494;1776,06
431480;2018;1403.0;2775545;1978,29
431480;2019;1180.0;2512709,00;2129,41
431480;2020;1326.0;820615,00;618,87
431480;2021;1291.0;1289362;998,73
431490;2007;32534.0;28071944;862,85
431490;2008;27479.0;29936626,00;1089,44
431490;2009;34682.0;36144238,00;1042,16
431490;2010;36130.0;39172408,00;1084,21
431490;2011;40912.0;51882419,00;1268,15
431490;2012;46223.0;74080772;1602,68
431490;2013;50196.0;97063282;1933,69
431490;2014;52060.0;115098650;2210,88
431490;2015;54272.0;117072093;2157,14
431490;2016;51039.0;126671933,00;2481,87
431490;2017;46994.0;117023391;2490,18
431490;2018;50617.0;119895267;2368,68
431490;2019;44406.0;121437999,00;2734,72
431490;2020;52597.0;43686117,00;830,58
431490;2021;51478.0;70905179;1377,39
431500;2007;505.0;415825;823,42
431500;2008;486.0;437110,00;899,40
431500;2009;424.0;447937,00;1056,46
431500;2010;429.0;429793,00;1001,85
431500;2011;382.0;481016,00;1259,20
431500;2012;354.0;493304;1393,51
431500;2013;354.0;496366;1402,16
431500;2014;316.0;495883;1569,25
431500;2015;276.0;458383;1660,81
431500;2016;246.0;390823,00;1588,71
431500;2017;227.0;386015;1700,51
431500;2018;214.0;362765;1695,16
431500;2019;199.0;347780,00;1747,64
431500;2020;205.0;105696,00;515,59
431500;2021;217.0;163773;754,71
431505;2007;150.0;115124;767,49
431505;2008;139.0;133782,00;962,46
431505;2009;149.0;158388,00;1063,01
431505;2010;159.0;170102,00;1069,82
431505;2011;151.0;179631,00;1189,61
431505;2012;196.0;283604;1446,96
431505;2013;198.0;449794;2271,69
431505;2014;214.0;514925;2406,19
431505;2015;190.0;486117;2558,51
431505;2016;154.0;384448,00;2496,42
431505;2017;149.0;382419;2566,57
431505;2018;115.0;331466;2882,31
431505;2019;103.0;286314,00;2779,75
431505;2020;117.0;96657,00;826,13
431505;2021;118.0;167027;1415,48
431507;2007;194.0;139837;720,81
431507;2008;210.0;187668,00;893,66
431507;2009;223.0;206410,00;925,61
431507;2010;192.0;216787,00;1129,10
431507;2011;173.0;202164,00;1168,58
431507;2012;170.0;204274;1201,61
431507;2013;154.0;194270;1261,49
431507;2014;143.0;201994;1412,55
431507;2015;138.0;192937;1398,09
431507;2016;101.0;170555,00;1688,66
431507;2017;79.0;127574;1614,86
431507;2018;81.0;123028;1518,86
431507;2019;69.0;118492,00;1717,28
431507;2020;64.0;33311,00;520,48
431507;2021;69.0;43822;635,10
431510;2007;990.0;811234;819,43
431510;2008;854.0;932432,00;1091,84
431510;2009;1204.0;1128891,00;937,62
431510;2010;1296.0;1490122,00;1149,79
431510;2011;1337.0;1730121,00;1294,03
431510;2012;1296.0;1817520;1402,41
431510;2013;1162.0;1807010;1555,09
431510;2014;977.0;1614212;1652,21
431510;2015;850.0;1471554;1731,24
431510;2016;627.0;1188985,00;1896,31
431510;2017;609.0;1049383;1723,12
431510;2018;542.0;992085;1830,42
431510;2019;476.0;829144,00;1741,90
431510;2020;535.0;245224,00;458,36
431510;2021;562.0;385828;686,53
431513;2007;114.0;85093;746,43
431513;2008;124.0;121710,00;981,53
431513;2009;131.0;146615,00;1119,20
431513;2010;125.0;153135,00;1225,08
431513;2011;120.0;157646,00;1313,72
431513;2012;97.0;154636;1594,19
431513;2013;83.0;126114;1519,45
431513;2014;65.0;111619;1717,22
431513;2015;75.0;123544;1647,25
431513;2016;72.0;144756,00;2010,50
431513;2017;84.0;154337;1837,35
431513;2018;81.0;168140;2075,80
431513;2019;53.0;150765,00;2844,62
431513;2020;62.0;43559,00;702,56
431513;2021;77.0;97014;1259,92
431514;2007;7.0;4781;683,00
431514;2008;4.0;4272,00;1068,00
431514;2009;2.0;2310,00;1155,00
431514;2010;11.0;7411,00;673,73
431514;2011;9.0;11628,00;1292,00
431514;2012;34.0;35990;1058,53
431514;2013;28.0;58524;2090,14
431514;2014;15.0;31195;2079,67
431514;2015;6.0;21327;3554,50
431514;2016;11.0;21223,00;1929,36
431514;2017;16.0;23141;1446,31
431514;2018;20.0;36003;1800,15
431514;2019;26.0;52078,00;2003,00
431514;2020;37.0;25729,00;695,38
431514;2021;35.0;49616;1417,60
431515;2007;197.0;152231;772,75
431515;2008;192.0;179280,00;933,75
431515;2009;360.0;287901,00;799,73
431515;2010;366.0;381625,00;1042,69
431515;2011;344.0;446921,00;1299,19
431515;2012;318.0;490742;1543,21
431515;2013;287.0;512744;1786,56
431515;2014;208.0;408930;1966,01
431515;2015;227.0;329831;1453,00
431515;2016;195.0;325837,00;1670,96
431515;2017;215.0;314502;1462,80
431515;2018;198.0;341175;1723,11
431515;2019;185.0;312530,00;1689,35
431515;2020;193.0;92826,00;480,96
431515;2021;242.0;184965;764,32
431517;2007;47.0;21715;462,02
431517;2008;42.0;22104,00;526,29
431517;2009;48.0;30258,00;630,38
431517;2010;47.0;36615,00;779,04
431517;2011;37.0;46752,00;1263,57
431517;2012;34.0;49690;1461,47
431517;2013;28.0;43150;1541,07
431517;2014;31.0;48816;1574,71
431517;2015;27.0;44952;1664,89
431517;2016;22.0;39720,00;1805,45
431517;2017;23.0;39940;1736,52
431517;2018;22.0;42565;1934,77
431517;2019;20.0;47604,00;2380,20
431517;2020;23.0;22305,00;969,78
431517;2021;20.0;35094;1754,70
431520;2007;165.0;131536;797,19
431520;2008;160.0;139112,00;869,45
431520;2009;177.0;163692,00;924,81
431520;2010;159.0;194028,00;1220,30
431520;2011;156.0;206089,00;1321,08
431520;2012;156.0;217738;1395,76
431520;2013;103.0;223370;2168,64
431520;2014;97.0;169739;1749,89
431520;2015;54.0;138215;2559,54
431520;2016;77.0;127399,00;1654,53
431520;2017;77.0;121643;1579,78
431520;2018;79.0;138383;1751,68
431520;2019;70.0;138557,00;1979,39
431520;2020;83.0;51368,00;618,89
431520;2021;83.0;102266;1232,12
431530;2007;1900.0;1501273;790,14
431530;2008;1806.0;1743436,00;965,36
431530;2009;1726.0;1868314,00;1082,45
431530;2010;1659.0;2001188,00;1206,26
431530;2011;2073.0;2428421,00;1171,45
431530;2012;2169.0;3061248;1411,36
431530;2013;2195.0;3167294;1442,96
431530;2014;1998.0;3250765;1627,01
431530;2015;1829.0;2932266;1603,21
431530;2016;1229.0;2383266,00;1939,19
431530;2017;860.0;1473018;1712,81
431530;2018;843.0;1195362;1417,99
431530;2019;629.0;1109193,00;1763,42
431530;2020;783.0;405526,00;517,91
431530;2021;945.0;731332;773,90
431531;2007;84.0;77366;921,02
431531;2008;68.0;75730,00;1113,68
431531;2009;94.0;91036,00;968,47
431531;2010;95.0;109075,00;1148,16
431531;2011;108.0;144764,00;1340,41
431531;2012;109.0;169438;1554,48
431531;2013;103.0;181176;1758,99
431531;2014;84.0;173613;2066,82
431531;2015;73.0;165585;2268,29
431531;2016;76.0;151245,00;1990,07
431531;2017;61.0;133791;2193,30
431531;2018;55.0;117930;2144,18
431531;2019;47.0;105335,00;2241,17
431531;2020;59.0;37978,00;643,69
431531;2021;64.0;67256;1050,88
431532;2007;246.0;174436;709,09
431532;2008;235.0;212652,00;904,90
431532;2009;301.0;271733,00;902,77
431532;2010;305.0;305214,00;1000,70
431532;2011;278.0;340719,00;1225,61
431532;2012;298.0;412930;1385,67
431532;2013;292.0;546446;1871,39
431532;2014;254.0;382450;1505,71
431532;2015;250.0;377327;1509,31
431532;2016;207.0;367551,00;1775,61
431532;2017;190.0;305080;1605,68
431532;2018;183.0;300953;1644,55
431532;2019;153.0;283754,00;1854,60
431532;2020;169.0;78446,00;464,18
431532;2021;187.0;152413;815,04
431535;2007;125.0;63412;507,30
