id_empreendimento,data_inicio,data_fim,finalidade,atividade,modalidade,produto,variedade,cesta_safra,zoneamento,unidade_medida,unidade_medida_previsao_producao,consorcio,cedula_mae,id_tipo_cultura
12016940254053,2017-01-01,,custeio,agricola,lavoura,tomate,rasteiro,irrigadas,,hectare,tonelada,nao consorciado,0,1
12016360000053,2021-02-03,,custeio,agricola,lavoura,rabanete,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12015300000043,2017-03-20,,custeio,agricola,lavoura,oliva (azeitona),nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12015080000023,2017-01-01,,custeio,agricola,lavoura,milho,nao se aplica,safrinha (2ª safra),,hectare,tonelada,nao consorciado,0,3
12015020000043,2017-03-20,,custeio,agricola,lavoura,melao,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12010580000043,2017-01-01,,custeio,agricola,lavoura,alho,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12015920177043,2017-03-20,,custeio,agricola,lavoura,pimenta,horticula,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12013600995043,2019-08-02,,custeio,agricola,lavoura,flores,flores diversas,fruticultura / olericultura,,hectare,quantidade,nao consorciado,0,1
12017140000033,2017-03-16,,custeio,agricola,lavoura,triticale,nao se aplica,safra de inverno (3ª safra),,hectare,tonelada,nao consorciado,0,3
12015960000043,2017-03-16,,custeio,agricola,lavoura,pimentao,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12014460000043,2017-03-20,,custeio,agricola,lavoura,limao,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12014050000043,2022-02-17,,custeio,agricola,lavoura,jaca,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12013400000053,2021-02-03,,custeio,agricola,lavoura,ervilha,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12011380000053,2017-03-16,,custeio,agricola,lavoura,bucha vegetal,nao se aplica,irrigadas,,hectare,unidade,nao consorciado,0,1
12011240000043,2017-01-01,,custeio,agricola,lavoura,berinjela,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12011200000043,2017-01-01,,custeio,agricola,lavoura,batata-doce,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12014720000043,2017-02-23,2020-08-13,custeio,agricola,lavoura,mamona,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,3
12012840000043,2017-01-01,,custeio,agricola,lavoura,cravo,nao se aplica,fruticultura / olericultura,,hectare,mil duzias,nao consorciado,0,1
12010960000053,2017-01-01,,custeio,agricola,lavoura,atemoia,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12015080288053,2017-01-01,,custeio,agricola,lavoura,milho,verde,irrigadas,,hectare,tonelada,nao consorciado,0,1
12015940000053,2017-03-20,,custeio,agricola,lavoura,pimenta-do-reino,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12015130000053,2021-02-03,,custeio,agricola,lavoura,moringa,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12015120000043,2017-01-01,,custeio,agricola,lavoura,morango,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12014720000053,2021-02-02,,custeio,agricola,lavoura,mamona,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12014620000043,2017-03-20,,custeio,agricola,lavoura,maca,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12014320000053,2017-03-20,,custeio,agricola,lavoura,lichia (lechia),nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12013880000043,2018-03-23,,custeio,agricola,lavoura,guarana,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12010590000053,2017-01-01,,custeio,agricola,lavoura,alho poro,nao se aplica,irrigadas,,hectare,unidade,nao consorciado,0,4
12010480000053,2021-02-03,,custeio,agricola,lavoura,alcachofra,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,1
12010400000043,2017-01-01,,custeio,agricola,lavoura,agriao,nao se aplica,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,4
12010080000053,2017-01-01,,custeio,agricola,lavoura,abobora-moranga,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12013500451003,2018-06-13,2019-09-30,custeio,agricola,lavoura,eucalipto,tratos culturais,ano civil / ano de exploracao,,hectare,metro cubico,nao consorciado,0,2
12017240000053,2021-02-03,,custeio,agricola,lavoura,urucum,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12016780000043,2017-03-16,,custeio,agricola,lavoura,tangerina,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12015940000043,2017-03-20,,custeio,agricola,lavoura,pimenta-do-reino,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12015620000053,2021-02-03,,custeio,agricola,lavoura,painco,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12015020000053,2017-03-20,,custeio,agricola,lavoura,melao,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12013600000043,2018-08-08,2019-04-03,custeio,agricola,lavoura,flores,nao se aplica,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,1
12011980000053,2017-01-01,,custeio,agricola,lavoura,carambola,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12016260000053,2020-12-18,,custeio,agricola,lavoura,pupunha,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12015000000053,2017-01-01,,custeio,agricola,lavoura,melancia,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12014700000853,2017-03-20,,custeio,agricola,lavoura,mamao,nao se aplica,irrigadas,,hectare,tonelada,consorciado,0,2
12013860000043,2017-01-20,,custeio,agricola,lavoura,graviola,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12014080000053,2017-03-20,,custeio,agricola,lavoura,jilo,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12012560000053,2017-01-01,,custeio,agricola,lavoura,coco,nao se aplica,irrigadas,,hectare,unidade,nao consorciado,0,2
12011120000033,2018-05-30,,custeio,agricola,lavoura,azevem,nao se aplica,safra de inverno (3ª safra),,hectare,tonelada,nao consorciado,0,3
12015880213043,2017-04-17,,custeio,agricola,lavoura,pessego,mudas,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,1
12017280371043,2018-12-12,,custeio,agricola,lavoura,uva,de mesa,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12016300000043,2017-03-20,,custeio,agricola,lavoura,quiabo,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12015930000043,2018-06-22,,custeio,agricola,lavoura,aroeira (pimenta-rosa),nao se aplica,fruticultura / olericultura,,hectare,quilograma,nao consorciado,0,1
12014340000053,2021-02-03,,custeio,agricola,lavoura,lima,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12013780000053,2017-03-16,,custeio,agricola,lavoura,goiaba,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12010320000053,2017-01-01,,custeio,agricola,lavoura,acerola,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12013960000043,2017-03-20,,custeio,agricola,lavoura,inhame,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12012280000053,2017-01-01,,custeio,agricola,lavoura,cenoura,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12011880000043,2018-06-21,,custeio,agricola,lavoura,capim,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12011200000053,2017-01-01,,custeio,agricola,lavoura,batata-doce,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12013560093053,2017-01-01,,custeio,agricola,lavoura,feijao,caupi (macacar),irrigadas,,hectare,tonelada,nao consorciado,0,4
12011580260043,2017-01-01,,custeio,agricola,lavoura,cafe,robusta (conilon),fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12016440000053,2017-01-02,,custeio,agricola,lavoura,repolho,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12011580000053,2021-02-03,,custeio,agricola,lavoura,cafe,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12014920213053,2021-02-10,,custeio,agricola,lavoura,maracuja,mudas,irrigadas,,hectare,unidade,nao consorciado,0,2
12016480000043,2018-01-12,,custeio,agricola,lavoura,rucula,nao se aplica,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,1
12015880000053,2017-03-20,,custeio,agricola,lavoura,pessego,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12015140000053,2021-02-03,,custeio,agricola,lavoura,mostarda,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12015080000053,2017-01-01,,custeio,agricola,lavoura,milho,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12013600227043,2017-05-02,,custeio,agricola,lavoura,flores,orquidea,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,1
12015110322043,2018-02-20,,custeio,agricola,lavoura,mirtilo,variedade,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12016080000053,2021-02-03,,custeio,agricola,lavoura,pomelo,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12014920000053,2017-03-20,,custeio,agricola,lavoura,maracuja,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12014800000043,2017-03-20,,custeio,agricola,lavoura,manga,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12014600000053,2021-02-03,,custeio,agricola,lavoura,lupulo,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12010660000053,2018-08-22,,custeio,agricola,lavoura,amora,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12010160000043,2017-01-01,,custeio,agricola,lavoura,acai,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12011880330043,2017-01-01,,custeio,agricola,lavoura,capim,forrageira,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12011000414053,2021-02-03,,custeio,agricola,lavoura,aveia,feno,irrigadas,,hectare,tonelada,nao consorciado,0,3
12013600425433,2017-05-17,,custeio,agricola,lavoura,flores,camomila,safra de inverno (3ª safra),,hectare,quantidade,valor invalido,0,1
12016010000053,2021-02-03,,custeio,agricola,lavoura,pitaya,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12015880000043,2017-03-20,,custeio,agricola,lavoura,pessego,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12014700000043,2017-03-20,,custeio,agricola,lavoura,mamao,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12012800000043,2017-08-28,,custeio,agricola,lavoura,couve,nao se aplica,fruticultura / olericultura,,hectare,hectare,nao consorciado,0,4
12011360000043,2017-01-01,,custeio,agricola,lavoura,brocolos (brocolis),nao se aplica,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,4
12010640000453,2021-02-03,,custeio,agricola,lavoura,amendoim,nao se aplica,irrigadas,,hectare,tonelada,valor invalido,0,1
12015640330408,2021-10-27,,custeio,agricola,lavoura,palma,forrageira,ano civil / ano de exploracao,,hectare,tonelada,valor invalido,0,
12016260000043,2017-03-20,,custeio,agricola,lavoura,pupunha,nao se aplica,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,2
12015800000053,2017-01-01,,custeio,agricola,lavoura,pepino,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12013920000053,2020-12-10,,custeio,agricola,lavoura,hortalicas,nao se aplica,irrigadas,,hectare,quantidade,nao consorciado,0,4
12010590000043,2017-01-01,,custeio,agricola,lavoura,alho poro,nao se aplica,fruticultura / olericultura,,hectare,unidade,nao consorciado,0,4
12010080000043,2017-01-01,,custeio,agricola,lavoura,abobora-moranga,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12015760162003,2018-02-28,,custeio,agricola,lavoura,pastagem,feno e silagem,ano civil / ano de exploracao,,hectare,tonelada,nao consorciado,0,2
12016040000013,2017-03-20,,custeio,agricola,lavoura,plantas ornamentais,nao se aplica,safra de verao (1ª safra),,hectare,mil unidades,nao consorciado,0,3
12014820000053,2021-02-03,,custeio,agricola,lavoura,manjericao,nao se aplica,irrigadas,,hectare,quilograma,nao consorciado,0,4
12013740000053,2021-02-03,,custeio,agricola,lavoura,gergelim,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12013720000043,2017-01-01,,custeio,agricola,lavoura,gengibre,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,1
12011840021053,2017-01-01,,custeio,agricola,lavoura,cana-de-acucar,acucar e alcool,irrigadas,,hectare,tonelada,nao consorciado,0,2
12016320213053,2018-04-06,,custeio,agricola,lavoura,quiui (kiwi),mudas,irrigadas,,hectare,unidade,nao consorciado,0,2
12016940432043,2017-07-11,,custeio,agricola,lavoura,tomate,cereja,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,4
12015240000053,2018-07-25,,custeio,agricola,lavoura,nectarina,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12013960000053,2017-03-20,,custeio,agricola,lavoura,inhame,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,4
12011940000043,2017-01-01,,custeio,agricola,lavoura,caqui,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12011940000053,2017-03-16,,custeio,agricola,lavoura,caqui,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,2
12010660000043,2017-01-01,,custeio,agricola,lavoura,amora,nao se aplica,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12011780089043,2017-01-01,,custeio,agricola,lavoura,caju,castanha,fruticultura / olericultura,,hectare,tonelada,nao consorciado,0,2
12016640213043,2017-08-21,,custeio,agricola,lavoura,seringueira,mudas,fruticultura / olericultura,,hectare,mil mudas,nao consorciado,0,2
12016720000023,2017-02-23,2020-06-25,custeio,agricola,lavoura,soja,nao se aplica,safrinha (2ª safra),,hectare,tonelada,nao consorciado,0,3
12014300000053,2021-02-03,,custeio,agricola,lavoura,lentilha,nao se aplica,irrigadas,,hectare,tonelada,nao consorciado,0,3
12013360000043,2017-08-01,,custeio,agricola,lavoura,erva cidreira (melissa),nao se aplica,fruticultura / olericultura,,hectare,quilograma,nao consorciado,0,1
12010940000053,2021-02-03,,custeio,agricola,lavoura,aspargo,nao se aplica,irrigadas,,hectare,quantidade,nao consorciado,0,4
23105760168408,2018-11-22,2021-11-30,investimento,pecuario(a),pastagem,pastagem,formacao,ano civil / ano de exploracao,,hectare,unidade,valor invalido,0,3
23105640330408,2020-09-24,2021-11-30,investimento,pecuario(a),pastagem,palma,forrageira,ano civil / ano de exploracao,,hectare,unidade,valor invalido,0,
13105760168408,2021-10-27,,investimento,agricola,pastagem,pastagem,formacao,ano civil / ano de exploracao,,hectare,tonelada,valor invalido,0,
12105760000408,2021-10-27,,custeio,agricola,pastagem,pastagem,nao se aplica,ano civil / ano de exploracao,,hectare,tonelada,valor invalido,0,
23105760989408,2021-03-16,2021-11-30,investimento,pecuario(a),pastagem,pastagem,recuperacao de pastagem degradada,ano civil / ano de exploracao,,hectare,quantidade,valor invalido,0,
13105760989408,2021-10-27,,investimento,agricola,pastagem,pastagem,recuperacao de pastagem degradada,ano civil / ano de exploracao,,hectare,tonelada,valor invalido,0,
22105760000408,2017-09-12,2021-11-30,custeio,pecuario(a),pastagem,pastagem,nao se aplica,ano civil / ano de exploracao,,hectare,cabeca,valor invalido,0,
11250560136008,2015-01-01,,comercializacao,agricola,estocagem,algodao,em pluma,ano civil / ano de exploracao,,quilograma,quilograma,nao consorciado,0,
21254280104008,2015-01-01,,comercializacao,pecuario(a),estocagem,leite,condensado,ano civil / ano de exploracao,,quilograma,quilograma,nao consorciado,0,
11252280000408,2017-07-20,,comercializacao,agricola,estocagem,cenoura,nao se aplica,ano civil / ano de exploracao,,quilograma,quilograma,valor invalido,0,
11251420354408,2020-08-10,,comercializacao,agricola,estocagem,cacau,amendoa - cultivado,ano civil / ano de exploracao,,tonelada,tonelada,valor invalido,0,
11250560370008,2015-01-01,,comercializacao,agricola,estocagem,algodao,semente,ano civil / ano de exploracao,,quilograma,quilograma,nao consorciado,0,
11251420318408,2021-11-12,,comercializacao,agricola,estocagem,cacau,amendoa - extrativo,ano civil / ano de exploracao,,quilograma,quilograma,valor invalido,0,3
11253380000408,2020-10-29,,comercializacao,agricola,estocagem,erva-mate,nao se aplica,ano civil / ano de exploracao,,tonelada,tonelada,valor invalido,0,
11252200000408,2015-07-01,,comercializacao,agricola,estocagem,cebola,nao se aplica,ano civil / ano de exploracao,,quilograma,tonelada,valor invalido,0,
11253840000008,2019-05-23,,comercializacao,agricola,estocagem,grao-de-bico,nao se aplica,ano civil / ano de exploracao,,tonelada,tonelada,nao consorciado,0,
11251200161408,2017-06-07,,comercializacao,agricola,estocagem,batata-doce,fecula de,ano civil / ano de exploracao,,unidade,unidade,valor invalido,0,
11255960000008,2020-01-03,,comercializacao,agricola,estocagem,pimentao,nao se aplica,ano civil / ano de exploracao,,tonelada,unidade,nao consorciado,0,
11250560129008,2015-01-01,,comercializacao,agricola,estocagem,algodao,em caroco,ano civil / ano de exploracao,,quilograma,quilograma,nao consorciado,0,
11251580897408,2021-11-12,,comercializacao,agricola,estocagem,cafe,em coco,ano civil / ano de exploracao,,tonelada,quantidade,valor invalido,0,
11251880162408,2022-03-24,,comercializacao,agricola,estocagem,capim,feno e silagem,ano civil / ano de exploracao,,quilograma,quilograma,valor invalido,0,3
11251220000408,2015-07-01,,comercializacao,agricola,estocagem,batata-inglesa,nao se aplica,ano civil / ano de exploracao,,quilograma,tonelada,valor invalido,0,
11256940000408,2015-07-01,,comercializacao,agricola,estocagem,tomate,nao se aplica,ano civil / ano de exploracao,,quilograma,tonelada,valor invalido,0,
11255020000008,2020-01-03,,comercializacao,agricola,estocagem,melao,nao se aplica,ano civil / ano de exploracao,,tonelada,unidade,nao consorciado,0,
11250560091008,2015-01-01,,comercializacao,agricola,estocagem,algodao,caroco de,ano civil / ano de exploracao,,quilograma,quilograma,nao consorciado,0,
