id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4302402,2016,694153.0,57846.083333333336,3764,313.6666666666667
4302402,2017,776327.0,64693.916666666664,3839,319.9166666666667
4302402,2018,900409.0,75034.08333333333,4617,384.75
4302402,2019,754278.0,62856.5,4046,337.1666666666667
4302402,2020,731928.0,60994.0,3871,322.5833333333333
4302402,2021,612585.0,61258.5,3222,322.2
4302451,2013,665490.0,55457.5,4530,377.5
4302451,2014,719572.0,59964.333333333336,4743,395.25
4302451,2015,700507.0,58375.583333333336,4573,381.0833333333333
4302451,2016,662440.0,55203.333333333336,4390,365.8333333333333
4302451,2017,622173.0,51847.75,4139,344.9166666666667
4302451,2018,663868.0,55322.333333333336,4477,373.0833333333333
4302451,2019,608156.0,50679.666666666664,4076,339.6666666666667
4302451,2020,612092.0,51007.666666666664,4007,333.9166666666667
4302451,2021,532567.0,53256.7,3666,366.6
4302501,2013,1096210.0,91350.83333333333,8021,668.4166666666666
4302501,2014,1017705.0,84808.75,7993,666.0833333333334
4302501,2015,873709.0,72809.08333333333,7128,594.0
4302501,2016,595469.0,49622.416666666664,5164,430.3333333333333
4302501,2017,417175.0,34764.583333333336,3896,324.6666666666667
4302501,2018,354605.0,29550.416666666668,3316,276.3333333333333
4302501,2019,261790.0,21815.833333333332,2543,211.91666666666666
4302501,2020,293005.0,24417.083333333332,2463,205.25
4302501,2021,220613.0,22061.3,2257,225.7
4302584,2013,82250.0,6854.166666666667,691,57.583333333333336
