id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4307708,2022,15172203.0,1264350.25,41398,3449.8333333333335
4307708,2023,3525224.0,1762612.0,7698,3849.0
4307807,2021,194690.0,97345.0,855,427.5
4307807,2022,2813556.0,234463.0,7996,666.3333333333334
4307807,2023,716009.0,358004.5,1614,807.0
4307815,2021,38046.0,19023.0,232,116.0
4307815,2022,717658.0,59804.833333333336,2229,185.75
4307815,2023,202227.0,101113.5,470,235.0
4307831,2021,54140.0,27070.0,293,146.5
4307831,2022,546547.0,45545.583333333336,1820,151.66666666666666
4307831,2023,123075.0,61537.5,310,155.0
4307864,2021,3544.0,1772.0,11,5.5
4307864,2022,19570.0,1630.8333333333333,58,4.833333333333333
4307864,2023,6400.0,3200.0,16,8.0
4307906,2021,641287.0,320643.5,2685,1342.5
4307906,2022,7684777.0,640398.0833333334,21559,1796.5833333333333
4307906,2023,1807604.0,903802.0,4002,2001.0
4308003,2021,125337.0,62668.5,634,317.0
4308003,2022,1675808.0,139650.66666666666,5325,443.75
4308003,2023,412846.0,206423.0,1021,510.5
4308052,2021,61735.0,30867.5,294,147.0
4308052,2022,705925.0,58827.083333333336,2144,178.66666666666666
4308052,2023,175493.0,87746.5,433,216.5
4308078,2021,52300.0,26150.0,216,108.0
4308078,2022,706215.0,58851.25,1927,160.58333333333334
4308078,2023,153379.0,76689.5,317,158.5
4308102,2021,42864.0,21432.0,201,100.5
4308102,2022,569553.0,47462.75,1657,138.08333333333334
4308102,2023,155496.0,77748.0,327,163.5
4308201,2021,121983.0,60991.5,513,256.5
4308201,2022,1272187.0,106015.58333333333,3739,311.5833333333333
4308201,2023,283376.0,141688.0,687,343.5
4308250,2021,13059.0,6529.5,73,36.5
4308250,2022,153273.0,12772.75,532,44.333333333333336
4308250,2023,39680.0,19840.0,97,48.5
4308300,2021,326868.0,163434.0,1802,901.0
4308300,2022,3991764.0,332647.0,12860,1071.6666666666667
4308300,2023,1074679.0,537339.5,2516,1258.0
4308409,2021,208980.0,104490.0,986,493.0
4308409,2022,2052938.0,171078.16666666666,6377,531.4166666666666
4308409,2023,480576.0,240288.0,1170,585.0
4308433,2021,14066.0,7033.0,72,36.0
4308433,2022,129559.0,10796.583333333334,374,31.166666666666668
4308433,2023,29100.0,14550.0,64,32.0
4308458,2021,59113.0,29556.5,301,150.5
4308458,2022,951509.0,79292.41666666667,2763,230.25
4308458,2023,185692.0,92846.0,439,219.5
4308508,2021,269391.0,134695.5,1452,726.0
4308508,2022,2946063.0,245505.25,9621,801.75
4308508,2023,676995.0,338497.5,1725,862.5
4308607,2021,71431.0,35715.5,342,171.0
4308607,2022,902087.0,75173.91666666667,2381,198.41666666666666
4308607,2023,242949.0,121474.5,446,223.0
4308656,2021,67590.0,33795.0,391,195.5
4308656,2022,667515.0,55626.25,2258,188.16666666666666
4308656,2023,154427.0,77213.5,380,190.0
4308706,2021,33467.0,16733.5,197,98.5
4308706,2022,327880.0,27323.333333333332,1176,98.0
4308706,2023,71823.0,35911.5,193,96.5
4308805,2021,224778.0,112389.0,1076,538.0
4308805,2022,2648238.0,220686.5,8161,680.0833333333334
4308805,2023,605227.0,302613.5,1472,736.0
4308854,2021,29388.0,14694.0,101,50.5
4308854,2022,242676.0,20223.0,670,55.833333333333336
4308854,2023,50085.0,25042.5,126,63.0
4308904,2021,64901.0,32450.5,365,182.5
4308904,2022,727719.0,60643.25,2412,201.0
4308904,2023,165685.0,82842.5,400,200.0
